LII signal, C-Ar, Michelsen model
lambda,500

t,J
1344,5.797203705
1348,5.760815535
1352,5.724738698
1356,5.688970106
1360,5.653506709
1364,5.618345486
1368,5.583483452
1372,5.548917654
1376,5.514645171
1380,5.480663115
1384,5.446968629
1388,5.413558887
1392,5.380431095
1396,5.347582489
1400,5.315010335
1404,5.282711929
1408,5.250684596
1412,5.218925691
1416,5.187432597
1420,5.156202726
1424,5.125233518
1428,5.094522441
1432,5.064066989
1436,5.033864685
1440,5.003913078
1444,4.974209744
1448,4.944752284
1452,4.915538326
1456,4.886565524
1460,4.857831555
1464,4.829334123
1468,4.801070957
1472,4.773039808
1476,4.745238454
1480,4.717664695
1484,4.690316356
1488,4.663191283
1492,4.636287346
1496,4.60960244
1500,4.583134479
1504,4.556881401
1508,4.530841167
1512,4.505011757
1516,4.479391175
1520,4.453977444
1524,4.42876861
1528,4.403762738
1532,4.378957915
1536,4.354352248
1540,4.329943863
1544,4.305730905
1548,4.281711542
1552,4.257883958
1556,4.234246358
1560,4.210796964
1564,4.18753402
1568,4.164455784
1572,4.141560536
1576,4.118846572
1580,4.096312206
1584,4.073955771
1588,4.051775617
1592,4.029770109
1596,4.007937632
1600,3.986276586
1604,3.964785388
1608,3.943462472
1612,3.922306289
1616,3.901315303
1620,3.880487997
1624,3.859822869
1628,3.839318432
1632,3.818973214
1636,3.798785759
1640,3.778754626
1644,3.758878388
1648,3.739155634
1652,3.719584967
1656,3.700165003
1660,3.680894375
1664,3.661771727
1668,3.642795719
1672,3.623965024
1676,3.605278328
1680,3.586734331
1684,3.568331747
1688,3.550069302
1692,3.531945735
1696,3.513959799
1700,3.496110258
1704,3.47839589
1708,3.460815484
1712,3.443367843
1716,3.426051781
1720,3.408866123
1724,3.391809709
1728,3.374881386
1732,3.358080018
1736,3.341404477
1740,3.324853647
1744,3.308426423
1748,3.292121712
1752,3.275938431
1756,3.259875509
1760,3.243931884
1764,3.228106507
1768,3.212398337
1772,3.196806344
1776,3.18132951
1780,3.165966826
1784,3.150717293
1788,3.13557992
1792,3.12055373
1796,3.105637753
1800,3.090831028
1804,3.076132605
1808,3.061541543
1812,3.047056911
1816,3.032677785
1820,3.018403253
1824,3.00423241
1828,2.99016436
1832,2.976198217
1836,2.962333102
1840,2.948568146
1844,2.934902489
1848,2.921335278
1852,2.907865668
1856,2.894492823
1860,2.881215917
1864,2.86803413
1868,2.854946648
1872,2.84195267
1876,2.829051399
1880,2.816242047
1884,2.803523832
1888,2.790895983
1892,2.778357733
1896,2.765908325
1900,2.753547008
1904,2.741273037
1908,2.729085678
1912,2.7169842
1916,2.70496788
1920,2.693036005
1924,2.681187865
1928,2.669422759
1932,2.657739991
1936,2.646138874
1940,2.634618726
1944,2.623178871
1948,2.611818641
1952,2.600537373
1956,2.589334412
1960,2.578209107
1964,2.567160815
1968,2.556188898
1972,2.545292725
1976,2.53447167
1980,2.523725114
1984,2.513052443
1988,2.502453049
1992,2.491926329
1996,2.481471688
2000,2.471088534
2004,2.460776283
2008,2.450534353
2012,2.440362171
2016,2.430259167
2020,2.420224779
2024,2.410258447
2028,2.400359619
2032,2.390527746
2036,2.380762285
2040,2.371062699
2044,2.361428455
2048,2.351859024
2052,2.342353884
2056,2.332912516
2060,2.323534408
2064,2.314219051
2068,2.30496594
2072,2.295774577
2076,2.286644466
2080,2.277575119
2084,2.268566049
2088,2.259616775
2092,2.25072682
2096,2.241895713
2100,2.233122985
2104,2.224408173
2108,2.215750817
2112,2.207150461
2116,2.198606656
2120,2.190118954
2124,2.181686912
2128,2.173310091
2132,2.164988056
2136,2.156720377
2140,2.148506626
2144,2.140346381
2148,2.132239222
2152,2.124184734
2156,2.116182504
2160,2.108232125
2164,2.100333193
2168,2.092485306
2172,2.084688069
2176,2.076941086
2180,2.069243969
2184,2.06159633
2188,2.053997787
2192,2.04644796
2196,2.038946473
2200,2.031492953
2204,2.024087031
2208,2.01672834
2212,2.009416517
2216,2.002151203
2220,1.994932041
2224,1.987758678
2228,1.980630763
2232,1.97354795
2236,1.966509894
2240,1.959516254
2244,1.952566693
2248,1.945660875
2252,1.938798468
2256,1.931979143
2260,1.925202574
2264,1.918468437
2268,1.911776412
2272,1.905126181
2276,1.898517429
2280,1.891949845
2284,1.885423117
2288,1.87893694
2292,1.87249101
2296,1.866085025
2300,1.859718686
2304,1.853391697
2308,1.847103765
2312,1.840854598
2316,1.834643907
2320,1.828471407
2324,1.822336814
2328,1.816239846
2332,1.810180226
2336,1.804157676
2340,1.798171923
2344,1.792222694
2348,1.786309722
2352,1.780432738
2356,1.774591479
2360,1.768785681
2364,1.763015084
2368,1.757279432
2372,1.751578466
2376,1.745911936
2380,1.740279588
2384,1.734681173
2388,1.729116445
2392,1.723585158
2396,1.718087069
2400,1.712621938
2404,1.707189526
2408,1.701789595
2412,1.696421911
2416,1.691086241
2420,1.685782354
2424,1.68051002
2428,1.675269014
2432,1.67005911
2436,1.664880084
2440,1.659731716
2444,1.654613785
2448,1.649526074
2452,1.644468367
2456,1.63944045
2460,1.634442111
